"Rossiiskii Khimicheskii Zhurnal","Ross. Khim. Zh.",""
"SAH Bulletin","SAH Bull.",""
"SGU-Bulletin","SGU-Bull.",""
"SPE Production Engineering","SPE Prod. Eng.",""
"STAL, Sciences et Techniques de l'Animal de Laboratoire","STAL, Sci. Tech. Anim. Lab.",""
"Sage Open Engineering","Sage Open Eng.",""
"Saibo Kogaku","Saibo Kogaku",""
"Saishin Igaku","Saishin Igaku",""
"Sankyo Kenkyusho Nenpo","Sankyo Kenkyusho Nenpo",""
"Sanop Misaengmul Hakhoechi","Sanop Misaengmul Hakhoechi",""
"Saussurea","Saussurea",""
"Sbornik Vedeckych Praci, Vysoka Skola Chemickotechnologicka Pardubice","Sb. Ved. Pr., Vys. Sk. Chemickotechnol. Pardubice",""
"Schriften aus der Forstlichen Fakultät der Universität Göttingen und der Niedersächsischen forstlichen Versuchsanstalt","Schr. Forstl. Fak. Univ. Gött. Niedersächs.  forstl. Vers.anst.",""
"Schriften der Koenigsberger Gelehrten Gesellschaft, Naturwissenschaftliche Klasse","Schr. Koenigsb. Gelehrten Ges., Naturwiss. Kl.",""
"Schriftenreihe Bayerisches Landesamt für Umweltschutz","Schr.reihe Bayer. Landesamt Umweltschutz",""
"Schriftenreihe Lebensraum Vorarlberg","Schr.reihe Lebensraum Vorarlberg",""
"Schriftenreihe Umwelt","Schr.reihe Umw.",""
"Schriftenreihe der Badischen Forstlichen Versuchsanstalt Freiburg","Schr.reihe Bad. Forstl. Vers.anst., Freibg.",""
"Schriftenreihe der Forstwissenschaftlichen Fakultät der Albert-Ludwigs-Universität Freiburg i. Br.","Schr.reihe Forstwiss. Fak. Albert-Ludwigs-Univ.  Freibg. i.B.",""
"Schriftenreihe der Landesanstalt für Ökologie, Landschaftsentwicklung und Forstplanung Nordrhein-Westfalen","Schr.reihe Landesanst. Ökol. Landsch.entwickl. Forstplan. Nordrh.-Westfal.",""
"Schriftenreihe der Landesforstverwaltung Baden-Württemberg","Schr.reihe Landesforstverwalt. Baden-Württ.",""
"Schriftenreihe der Landesstelle für Naturschutz und Landschaftspflege in Nordrhein-Westfalen","Schr.reihe Landesstelle Nat.schutz Landsch.pfl.  Nordrh.-Westfal.",""
"Schriftenreihe des Bayerischen Staatsministeriums für Ernährung, Landwirtschaft und Forsten","Schr.reihe Bayer. Staatsminist. Ernähr.  Landwirtsch. Forsten",""
"Schriftenreihe des Deutschen Rates für Landespflege","Schr.reihe Dtsch. Rat Landespfl.",""
"Schriftenreihe des Institutes für Landespflege der Universität Freiburg","Schr.reihe Inst. Landespfl. Univ. Freibg.",""
"Schriftenreihe für Landschaftspflege und Naturschutz","Schr.reihe Landsch.pfl. Nat.schutz",""
"Schriftenreihe für Vegetationskunde","Schr.reihe Veg.kd.",""
"Schweizer Archiv der Tierheilkunde","Schweiz. Arch. Tierheilkd.",""
"Schweizer Förster, Der","Schweiz. Förster",""
"Schweizer Holz-Börse","Schweiz. Holz-Börse",""
"Schweizer Holzwirtschaft","Schweiz. Holzwirtsch.",""
"Schweizer Holzzeitung","Schweiz. Holzztg.",""
"Schweizer Ingenieur und Architekt","Schweiz. Ing. Archit.",""
"Schweizer Landtechnik","Schweiz. Landtech.",""
"Schweizer Naturschutz","Schweiz. Nat.schutz",""
"Schweizer Wald","Schweiz. Wald",""
"Schweizerische Beiträge zur Dendrologie","Schweiz. Beitr. Dendrol.",""
"Schweizerische Gesellschaft für Phytomedizin, Info","Schweiz.  Ges. Phytomed., Info",""
"Schweizerische Interessengemeinschaft Industrieholz, Anleitung","Schweiz. Interessengem. Ind.holz, Anleit.",""
"Schweizerische Schreinerzeitung","Schweiz. Schreinerztg.",""
"Schweizerische Zeitschrift für Forstwesen","Schweiz. Z. Forstwes.",""
"Schweizerische Zeitschrift für Hydrologie","Schweiz. Z. Hydrol.",""
"Schweizerische Zeitschrift für Pilzkunde","Schweiz. Z. Pilzkd.",""
"Schweizerische landwirtschaftliche Forschung","Schweiz. landwirtsch. Forsch.",""
"Science China Materials","Sci. China Mater.",""
"Science and Technology of Archaeological Research","Sci. Technol. Archaeolog. Res.",""
"Science and Technology of Welding and Joining /font>","Sci. Technol. Weld. Joining",""
"Science du Sol","Sci. Sol",""
"Science in China Series C: Life Sciences","Sci. China, Ser. C: Life Sci.",""
"Science in China Series D: Earth Sciences","Sci. China, Ser. D: Earth Sci.",""
"Science in China Series F: Information Sciences","Sci. China, Ser. F: Info. Sci.",""
"Science in China Series G: Physics, Mechanics & Astronomy","Sci. China, Ser. G: Phys., Mech., Astron.",""
"Science in China, Series B: Chemistry, Life Sciences, & Earth Sciences","Sci. China, Ser. B: Chem.",""
"Science in China, Series E: Technological Sciences","Sci. China, Ser. E: Tech. Sci.",""
"Science of Nature","Sci. Nat.",""
"ScienceOpen Research","ScienceOpen Res.",""
"Scientific Data","Sci. Data",""
"Scientific Drilling","Sci. Drill.",""
"Scienze, Le","Scienze",""
"Scottish Forestry","Scott. For.",""
"Scripta Geobotanica","Scr. Geobot.",""
"Seitai no Kagaku","Seitai no Kagaku",""
"Sen'i Gakkaishi","Sen'i Gakkaishi",""
"Sensing and Bio-Sensing Research","Sens. Bio-Sens. Res.",""
"Sensors and Actuators, B: Chemical Sensors and Materials","Sens. Actuators, B",""
"Seria Fizyka (Uniwersytet im. Adama Mickiewicza w Poznaniu)","Ser. Fiz. (Uniw. im. Adama Mickiewicza Poznaniu)",""
"Service de la recherche terres et forêts, Québec","Serv. rech. terres for., Qué.",""
"Shanghai Huanjing Kexue","Shanghai Huanjing Kexue",""
"Shengwu Huaxue Yu Shengwu Wuli Jinzhan","Shengwu Huaxue Yu Shengwu Wuli Jinzhan",""
"Shengwu Huaxue Yu Shengwu Wuli Xuebao","Shengwu Huaxue Yu Shengwu Wuli Xuebao",""
"Shengwu Huaxue Zazhi","Shengwu Huaxue Zazhi",""
"Shenyang Yaoxueyuan Xuebao","Shenyang Yaoxueyuan Xuebao",""
"Shinku","Shinku",""
"Shipin Kexue (Beijing)","Shipin Kexue (Beijing)",""
"Signal Transduction","Signal Transduction",""
"Sitzungsberichte der Akademie der Wissenschaften der DDR, Mathematik, Naturwissenschaften, Technik","Sitzungsber. Akad. Wiss. DDR, Math., Naturwiss., Tech.",""
"Sleep Science","Sleep Sci.",""
"Small and Advanced Healthcare Materials","Small Adv. Healthcare Mater.",""
"Small-scale Forest Economics, Management and Policy","Small-scale For. Econ. Manage. Policy",""
"Soap, Cosmetics, Chemical Specialties","Soap, Cosmet., Chem. Spec.",""
"Society and Natural Resources","Soc. Nat. Resour.",""
"Società Italiana di Ecologia, Atti","Soc. Ital. Ecol., Atti",""
"Soft Robotics","Soft Rob.",""
"Soil Discussions","Soil Discuss.",""
"Solid Earth","Solid Earth",""
"Solid Earth Discussions","Solid Earth Discuss.",""
"Solubility Data Series","Solubility Data Ser.",""
"Soobshcheniya Akademii Nauk Gruzii","Soobshch. Akad. Nauk Gruz. SSR",""
"South African Humanities","S. Afr. Humanit.",""
"South African Journal of Plant and Soil","S. Afr. J. Plant Soil",""
"Southeastern Geology","Southeast. Geol.",""
"Southern African Institute of Mining and Metallurgy","SAIMM",""
"Special Publication - Royal Society of Chemistry","Spec. Publ. - R. Soc. Chem.",""
"Spectroscopy (Amsterdam, Netherlands)","Spectroscopy (Amsterdam, Neth.)",""
"Speedup","Speedup",""
"Spektrum der Wissenschaft","Spektrum Wiss.",""
"Stal'","Stal'",""
"Stapfia","Stapfia",""
"Statistisches Jahrbuch der Schweiz","Stat. Jahrb. Schweiz",""
"Staub - Reinhaltung der Luft","Staub - Reinhalt. Luft",""
"Steklo i Keramika","Steklo Keram.",""
"Stem Cell Reports","Stem Cell Rep.",""
"Stephan Mueller Special Publication Series","Stephan Mueller Spec. Publ. Ser.",""
"Stiftung Reusstal, Jahresbericht","Stift. Reusstal, Jahresber.",""
"Struct.--Process., Meas., Phenom. Journal of Vacuum Science & Technology, B: Microelectronics and Nanometer Structures--Processing, Measurement, and Phenomena","J. Vac. Sci. Technol., B: Microelectron. Nanometer",""
"Structure (Cambridge, MA, United States)","Structure (Cambridge, MA, U. S.)",""
"Studia Quaternaria","Stud. Quat.",""
"Studia Universitatis Babes-Bolyai, Chemia","Stud. Univ. Babes-Bolyai, Chem.",""
"Studia forestalia suecica","Stud. for. suec.",""
"Studies in Organic Chemistry (Amsterdam)","Stud. Org. Chem. (Amsterdam)",""
"Studies on Tropical Andean Ecosystems","Stud. Trop. Andean Ecosyst.",""
"Stuttgarter Beiträge zur Naturkunde","Stuttg. Beitr. Naturkd.",""
"Subj. Biochimica et Biophysica Acta, Specialized Section on Nucleic Acids and Related Subjects","Biochim. Biophys. Acta, Spec. Sect. Nucleic Acids Relat.",""
"Sudhoffs Archiv. Vierteljahresschrift fur Geschichte der Medizin und der Naturwissenschaften, der Pharmazie und der Mathematik","Sudhoffs Arch., Vierteljahresschr. fur Gesch. Med. Naturwiss. Pharm. Math.",""
"Sudhoffs Archiv für Geschichte der Medizin","Sudhoffs Arch. Gesch. Med.",""
"Sudhoffs Archiv für Geschichte der Medizin und der Naturwissenschaften","Sudhoffs Arch. Gesch. Med. Naturwiss.",""
"Sudhoffs Archiv. Zeitschrift für Wissenschaftsgeschichte","Sudhoffs Arch., Z. Wissenschaftsgesch.",""
"Sulfur Letters","Sulfur Lett.",""
"Sustainability Water Quality and Ecology","Sustainability Water Qual. Ecol.",""
"Sustainability of Water Quality and Ecology","Sustainability Water Qual. Ecol.",""
"Sustainable Energy Technologies and Assessments","Sustainable Energy Technol. Assess.",""
"Sustainable Energy, Grids and Networks","Sustainable Energy Grids Networks",""
"Sustainable Materials and Technologies","Sustainable Mater.Technol.",""
"Svarochnoe Proizvodstvo","Svar. Proizvod.",""
"Svensk Botanisk Tidskrift","Sven. Bot. Tidskr.",""
"Sverkhprovodimost: Fizika, Khimiya, Tekhnika","Sverkhprovodimost: Fiz., Khim., Tekh.",""
"Swarm and Evolutionary Computation","Swarm Evol. Comput.",""
"Symposium (International) on Combustion, [Proceedings]","Symp. (Int.) Combust., [Proc.]",""
"Symposium - International Astronomical Union","Symp. - Int. Astron. Union",""
"Synapse (New York, NY, United States)","Synapse (N. Y., NY, U. S.)",""
"Synthetic Lubrication","Synth. Lubr.",""
"Säugetierkundliche Mitteilungen","Säugetierkd. Mitt.",""
"THEOCHEM","THEOCHEM",""
"Taehan Kumsok Hakhoechi","Taehan Kumsok Hakhoechi",""
"Tages-Anzeiger Magazin","Tages-Anz. Mag.",""
"Taikabutsu","Taikabutsu",""
"Tanpakushitsu Kakusan Koso","Tanpakushitsu Kakusan Koso",""
"Technical Report Forest Engineering Research Institute of Canada","Tech. Rep. For. Eng. Res. Inst. Can.",""
"Technical Reports in Hydrology and Water Resources","Tech. Rep. Hydrol. Water Resour.",""
"Technische Rundschau","Tech. Rundsch.",""
"Telma","Telma",""
"Teoreticheskaya i Eksperimental'naya Khimiya","Teor. Eksp. Khim.",""
"Teoreticheskie Osnovy Khimicheskoi Tekhnologii","Teor. Osn. Khim. Tekhnol.",""
"Teploenergetika (Moscow)","Teploenergetika (Moscow)",""
"Teplofizika Vysokikh Temperatur","Teplofiz. Vys. Temp.",""
"Terre et la Vie, La","Terre Vie",""
"Tetsu to Hagane","Tetsu to Hagane",""
"The Journal of Physical Chemistry A","J. Phys. Chem. A",""
"Theoretical and Applied Mechanics Letters","Theor. Appl. Mech. Lett.",""
"Thurgauer Jahrbuch","Thurg. Jahrb.",""
"Tianran Chanwu Yanjiu Yu Kaifa","Tianran Chanwu Yanjiu Yu Kaifa",""
"Timber Bulletin for Europe","Timber Bull. Eur.",""
"Today’s Engineer","Today’s Engineer",""
"Toxicologie Analytique et Clinique","Toxicol. Anal. Clin.",""
"Toxicology Reports","Toxicol. Rep.",""
"Toxicology Research","Toxicol. Res.",""
"Transactions of the Institution of Mining and Metallurgy Section C","Trans. Inst. Min. Metall., Sect. C",""
"Transactions of the Korean Institute of Electrical Engineers","Trans. Korean Inst. Electr. Eng.",""
"Transactions of the Korean Society of Mechanical Engineers, A","Trans. Korean Soc. Mech. Eng. A",""
"Transactions of the Korean Society of Mechanical Engineers, B","Trans. Korean Soc. Mech. Eng. B",""
"Transactions of the Royal Society of Edinburgh, Earth Sciences","Trans. R. Soc. Edinb., Earth Sci.",""
"Transactions of the South African Institute of Electrical Engineering","Trans. South Afr. Inst. Electr. Eng.",""
"Transactions on Electrical and Electronic Materials","Trans. Electr. Electron. Mater.",""
"Transition Metal Chemistry (London)","Transition Met. Chem. (London)",""
"Translational Materials Research","Transl. Mater. Res.",""
"Translational Proteomics","Transl. Proteomics",""
"Translational Psychiatry","Transl. Psychiatry",""
"Transportation Geotechnics","Transp. Geotech.",""
"Transportation Research Procedia","Transp. Res. Procedia",""
"Travaux Scientifiques du Parc National de la Vanoise","Trav. Sci. Parc Natl. Vanoise",""
"Travaux Station de recherches des eaux et forêts","Trav. Stn. rech. eaux for.",""
"Tree-ring Bulletin","Tree-ring Bull.",""
"Trees","Trees",""
"Trends in Analytical Chemistry","Trends Anal. Chem.",""
"Trends in Biomaterials and Artificial Organs","Trends Biomater. Artif. Organs",""
"Trends in Biosciences","Trends Biosci.",""
"Trenie i Iznos","Trenie Iznos",""
"Trochilus","Trochilus",""
"Tropical Bryology","Trop. Bryol.",""
"Tropical Life Sciences Research","Trop. Life Sci. Res.",""
"Tsvetnye Metally (Moscow)","Tsvetn. Met. (Moscow)",""
"Tuexenia","Tuexenia",""
"Tätigkeitsbericht der Naturforschenden Gesellschaft Baselland","Tätigk.ber. Nat.forsch. Ges. Baselland",""
"Tübinger Geographische Studien","Tüb. Geogr. Stud.",""
"UCLA Symposia on Molecular and Cellular Biology, New Series","UCLA Symp. Mol. Cell. Bio., New Ser.",""
"Ukrains'kii Biokhimichnii Zhurnal","Ukr. Biokhim. Zh.",""
"Ukrains'kii Fizichnii Zhurnal","Ukr. Fiz. Zh.",""
"Ukrainskii Fizicheskii Zhurnal (Russian Edition)","Ukr. Fiz. Zh. (Russ. Ed.)",""
"Umschau, Die","Umschau",""
"Umweltrecht in der Praxis","Umweltrecht Prax.",""
"Umweltschutz in der Schweiz","Umweltschutz Schweiz",""
"Unasylva","Unasylva",""
"Unipress","Unipress",""
"United States Department of Agriculture Bulletin","U.S. Dep. Agric. Bull.",""
"United States Department of Agriculture Miscellaneous Publication","U.S. Dep. Agric. Misc. Publ.",""
"University of Arizona Bulletin","Univ. Ariz. Bull.",""
"Unser Wald","Unser Wald",""
"Untertoggenburger Neujahrsblätter","Untertoggenburg. Neujahrsbl.",""
"Urban Climate","Urban Clim.",""
"Uzbekskii Khimicheskii Zhurnal","Uzb. Khim. Zh.",""
"VGB Kraftwerkstechnik","VGB Kraftwerkstech.",""
"VTT Symposium","VTT Symp.",""
"Vegetable Crops Research Bulletin","Veg. Crops. Res. Bull.",""
"Vehicular Communications","Veh. Commun.",""
"Verhandlungen - Internationale Vereinigung für Theoretische und Angewandte Limnologie","Verh. - Int. Ver. Theor. Angew. Limnol.",""
"Verhandlungen der Gesellschaft für Ökologie","Verh. Ges. Ökol.",""
"Verhandlungen der Internationalen Vereinigung für Theoretische und Angewandte Limnologie","Verh. Int. Ver. Theoret. Angew. Limnol.",""
"Verhandlungen der Naturforschenden Gesellschaft in Basel","Verh. Nat.forsch. Ges. Basel",""
"Verhandlungen der Schweizerischen naturforschenden Gesellschaft","Verh. Schweiz. nat.forsch. Ges.",""
"Vermessung, Photogrammetrie, Kulturtechnik","Vermess. Photogramm. Kult.tech.",""
"Versuchsanstalt für Wasserbau, Hydrologie und Glaziologie","Vers.anst. Wasserbau Hydrol. Glaziol.",""
"Vertebrate Anatomy Morphology Palaeontology","Vertebr. Anat. Morphol. Paleontol.",""
"Veröffentlichungen Natur-Museum Luzern","Veröff. Nat.-Mus. Luzern",""
"Veröffentlichungen der Landesstelle für Naturschutz und Landschaftspflege in Baden-Württemberg","Veröff. Landesstelle Nat.schutz Landsch.pfl. Baden-Württ.",""
"Veröffentlichungen des Geobotanischen Institutes der Eidg. Technischen Hochschule, Stiftung Rübel in Zürich","Veröff. Geobot. Inst. Eidgenöss. Tech. Hochsch., Stift. Rübel  Zür.",""
"Vestnik Moskovskogo Universiteta, Seriya 3: Fizika, Astronomiya","Vestn. Mosk. Univ., Ser. 3: Fiz., Astron.",""
"Vestnik Sankt-Peterburgskogo Universiteta, Seriya 4: Fizika, Khimiya","Vestn. S.-Peterb. Univ., Ser. 4: Fiz., Khim.",""
"Vestnik Slovenskega Kemijskega Drustva","Vestn. Slov. Kem. Drus.",""
"Vestsi Akademii Navuk Belarusi, Seryya Biyalagichnykh Navuk","Vestsi Akad. Navuk BSSR, Ser. Biyal. Navuk",""
"Vestsi Akademii Navuk Belarusi, Seryya Fizika-Energetychnykh Navuk","Vestsi Akad. Navuk BSSR, Ser. Fiz.-Energ. Navuk",""
"Vestsi Akademii Navuk Belarusi, Seryya Khimichnykh Navuk","Vestsi Akad. Navuk BSSR, Ser. Khim. Navuk",""
"Vierteljahrsschrift der Naturforschenden Gesellschaft in Zürich","Vierteljahrsschr. Nat.forsch. Ges. Zür.",""
"Virology Reports","Virol. Rep.",""
"Virtual Journal of Atomic Quantum Fluids","Virtual J. At. Quantum Fluids",""
"Virus Evolution","Virus Evol.",""
"Vitamins and Hormones (New York)","Vitam. Horm. (N.Y.)",""
"Vogelwarte, Die","Vogelwarte",""
"Vogelwelt, Die","Vogelwelt",""
"Vysokochistye Veshchestva","Vysokochist. Veshchestva",""
"Vysokomolekulyarnye Soedineniya, Seriya A","Vysokomol. Soedin., Ser. A",""
"Vysokomolekulyarnye Soedineniya, Seriya A i Seriya B","Vysokomol. Soedin., Ser. A Ser. B",""
"Vysokomolekulyarnye Soedineniya, Seriya B: Kratkie Soobshcheniya","Vysokomol. Soedin., Ser. B",""
"Vögel der Heimat","Vögel Heim.",""
"WIREs Climate Change","WIREs Clim. Change",""
"WIREs Cognitive Science","WIREs Cognit. Sci.",""
"WIREs Computational Molecular Science","WIREs Comput. Mol. Sci.",""
"WIREs Computational Statistics","WIREs Comput. Stat.",""
"WIREs Data Mining and Knowledge Discovery","WIREs Data Min. Knowl. Discovery",""
"WIREs Developmental Biology","WIREs Dev. Biol.",""
"WIREs Energy and Environment","WIREs Energy Environ.",""
"WIREs Membrane Transport and Signaling","WIREs Membr. Transport Signaling",""
"WIREs Nanomedicine and Nanobiotechnology","WIREs Nanomed. Nanobiotechnol.",""
"WIREs RNA","WIREs RNA",""
"WIREs Systems Biology and Medicine","WIREs Syst. Biol. Med.",""
"WIREs Water","WIREs Water",""
"Wald und Holz","Wald Holz",""
"Wald, Der","Wald",""
"Wald- und Holzwirtschaft, Die","Wald- Holzwirtsch.",""
"Waldarbeit, Die","Waldarbeit",""
"Wasser und Boden","Wasser Boden",""
"Wasser- und Energiewirtschaft","Wasser- Energ.wirtsch.",""
"Waste Management (Oxford)","Waste Manage. (Oxford)",""
"Waste Management (Tucson, Arizona)","Waste Manage. (Tucson, Ariz.)",""
"Water Alternatives","Water Altern.",""
"Water Quality, Exposure and Health","Water Qual. Exposure Health",""
"Water Resources and Economics","Water Resour. Econ.",""
"Water Resources and Industry","Water Resour. Ind.",""
"Water Resources and Rural Development","Water Resour. Rural Dev.",""
"Water Science","Water Sci.",""
"Water Sewage and Effluent","Water Sewage Effluent",""
"Water and Energy International","Water Energy Int.",""
"Water, Air and Soil Pollution","Water Air Soil Pollut.",""
"Weather and Climate Extremes","Weather Clim. Extremes",""
"Weather, Climate, and Society","Weather Clim. Soc.",""
"Web Ecology","Web Ecol.",""
"Wetland Science","Wetland Sci.",""
"Wetter und Leben","Wetter Leben",""
"What’s New in Forest Research","What’s New For. Res.",""
"Wildbach- und Lawinenverbau","Wildbach- Lawinenverbau",""
"Wildfire","Wildfire",""
"Wiley Interdisciplinary Reviews","WIRES",""
"Wiley Interdisciplinary Reviews: Cognitive Science","Wiley Interdiscip. Rev. Cognit. Sci.",""
"Wiley Interdisciplinary Reviews: Computational Molecular Science","WIREs Comput Mol Sci",""
"Wind Engineering","Wind Eng.",""
"Windahlia","Windahlia",""
"Winterberichte des Eidg. Institutes für Schnee- und Lawinenforschung","Winterber. Eidgenöss. Inst. Schnee- Lawinenforsch.",""
"Wissenschaftliche Alpenvereinshefte","Wiss. Alp.ver.heft",""
"Wissenschaftliche Zeitschrift der Technischen Universität Dresden, Separatreihe 5","Wiss. Z. Tech. Univ. Dresd., Sep.r. 5",""
"Wochenblatt für Papierfabrikation","Wochenbl. Papierfabr.",""
"World Allergy Organization Journal","World Allergy Organ. J.",""
"World Resource Review","World Resour. Rev.",""
"World Wood","World Wood",""
"Wuli","Wuli",""
"Yadernaya Fizika","Yad. Fiz.",""
"Yakuri to Chiryo","Yakuri to Chiryo",""
"Yaowu Fenxi Zazhi","Yaowu Fenxi Zazhi",""
"Yaoxue Xuebao","Yaoxue Xuebao",""
"Yearbook of the Estonian Naturalist Society","Yearb. Eston. Nat. Soc.",""
"Yejin Fenxi","Yejin Fenxi",""
"Yukagaku","Yukagaku",""
"ZFA - Zeitschrift für Allgemeinmedizin","ZFA - Z. Allgemeinmed.",""
"Zairyo","Zairyo",""
"Zapiski Vsesoyuznogo Mineralogicheskogo Obshchestva","Zap. Vses. Mineral. O-va.",""
"Zashchita Metallov","Zashch. Met.",""
"Zeiss – Informationen","Zeiss – Inf.",""
"Zeitschrift der Arbeitsgemeinschaft österreichischer Entomologen","Z. Arb.gem. österr. Entomol.",""
"Zeitschrift der Ostpreussischen Meschkinnes Forschung","Z. Ostpreuss. Meschkinnes Forsch.",""
"Zeitschrift fuer Kristallographie","Z. Kristallogr.",""
"Zeitschrift fuer Metallkunde","Z. Metallkd.",""
"Zeitschrift fuer Naturforschung, B: Chemical Sciences","Z. Naturforsch., B: Chem. Sci.",""
"Zeitschrift fur Bienenforschung","Z. Bienenforsch.",""
"Zeitschrift fur Kristallographie - New Crystral Stuctures","Z. Kristallogr. - New Cryst. Struct.",""
"Zeitschrift fur Rechtsmedizin","Z. Rechtsmed.",""
"Zeitschrift für Agrargeschichte und Agrarsoziologie","Z. Agrargesch. Agrarsoziol.",""
"Zeitschrift für Angewandte Entomologie","Z. Angew. Entomol.",""
"Zeitschrift für Angewandte Physik und Chemie","Z. Elektrochem. Angew. Phys. Chem.",""
"Zeitschrift für Anorganische Chemie","Z. Anorg. Chem.",""
"Zeitschrift für Forstgenetik und Forstpflanzenzüchtung","Z. Forstgenet. Forstpflanzenzücht.",""
"Zeitschrift für Geologische Wissenschaften","Z. Geol. Wiss.",""
"Zeitschrift für Geomorphologie","Z. Geomorphol.",""
"Zeitschrift für Gletscherkunde und Glazialgeologie","Z. Gletsch.kd. Glazialgeol.",""
"Zeitschrift für Jagdwissenschaft","Z. Jagdwiss.",""
"Zeitschrift für Kristallographie - New Crystal Structures","Z. Kristallogr. - New Cryst. Struct.",""
"Zeitschrift für Kulturtechnik und Flurbereinigung","Z. Kult.tech. Flurbereinig.",""
"Zeitschrift für Lebensmittel-Untersuchung und -Forschung","Z. Lebensm.-Unters. Forsch.",""
"Zeitschrift für Mykologie","Z. Mykol.",""
"Zeitschrift für Naturforschung, A: Physical Sciences","Z. Naturforsch., A: Phys. Sci.",""
"Zeitschrift für Naturforschung, B: Chemical Sciences","Z. Naturforsch., B: Chem. Sci.",""
"Zeitschrift für Naturforschung, C: Biosciences","Z. Naturforsch., C: Biosci.",""
"Zeitschrift für Naturforschung, C: Journal of Biosciences","Z. Naturforsch., C: J. Biosci.",""
"Zeitschrift für Pflanzenernährung und Bodenkunde","Z. Pflanzenernähr. Bodenkd.",""
"Zeitschrift für Pflanzenkrankheiten und Pflanzenschutz","Z. Pflanzenkrankh. Pflanzenschutz",""
"Zeitschrift für Photogrammetrie und Fernerkundung","Z. Photogramm. Fernerkund.",""
"Zeitschrift für Physik A: Hadrons and Nuclei","Z. Phys. A: Hadrons Nucl.",""
"Zeitschrift für Physik C: Particle Fields","Z. Phys. C: Part. Fields",""
"Zeitschrift für Physikalische Chemie (Muenchen, Germany)","Z. Phys. Chem. (Muenchen, Ger.)",""
"Zeitschrift für Physikalische Chemie, Abteilung A","Z. Phys. Chem. Abt. A:",""
"Zeitschrift für Physikalische Chemie, Abteilung B","Z. Phys. Chem. Abt. B:",""
"Zeitschrift für Physikalische Chemie, Stoeechiometrie und Verwandschaftslehre","Z. Phys. Chem. Stoechiom. Verwandtschafts.",""
"Zeitschrift für Physiologische Chemie","Z. Physiol. Chem.",""
"Zeitschrift für Pilzkunde","Z. Pilzkd.",""
"Zeitschrift für Säugetierkunde","Z. Säugetierkd.",""
"Zeitschrift für Tierpsychologie","Z. Tierpsychol.",""
"Zeitschrift für Wasser- und Abwasserforschung","Z. Wasser Wasser-Forsch.",""
"Zeitschrift für Weltforstwirtschaft","Z. Weltforstwirtsch.",""
"Zeitschrift für Zellforschung","Z. Zellforsch.",""
"Zeitschrift für das Forst- und Jagdwesen","Z. Forst- Jagdwes.",""
"Zeitschrift für wissenschaftliche Zoologie","Z. wiss. Zool.",""
"Zeitschrift für Ökologie und Naturschutz","Z. Ökol. Nat.schutz",""
"Zentralblatt fur Pharmazie, Pharmakotherapie und Laboratoriumsdiagnostik","Zentralbl. Pharm. Pharmakother. Laboratoriumsdiagn.",""
"Zentralblatt für Bakteriologie, Supplement","Zentralbl. Bakteriol., Suppl.",""
"Zhongcaoyao","Zhongcaoyao",""
"Zhongguo Jiguang","Zhongguo Jiguang",""
"Zhongguo Kangshengsu Zazhi","Zhongguo Kangshengsu Zazhi",""
"Zhongguo Xitu Xuebao","Zhongguo Xitu Xuebao",""
"Zhongguo Yaoli Xuebao","Zhongguo Yaoli Xuebao",""
"Zhongguo Yiyao Gongye Zazhi","Zhongguo Yiyao Gongye Zazhi",""
"Zhonghua Fangsh Yixue Yu Fanghu Zazhi","Zhonghua Fangsh Yixue Yu Fanghu Zazhi",""
"Zhurnal Eksperimental'noi i Teoreticheskoi Fiziki","Zh. Eksp. Teor. Fiz.",""
"Zhurnal Evolyutsionnoi Biokhimii i Fiziologii","Zh. Evol. Biokhim. Fiziol.",""
"Zhurnal Organichnoi ta Farmatsevtichnoi Khimii","Zh. Org. Farm. Khim.",""
"Zhurnal Prikladnoi Khimii (S. -Peterburg)","Zh. Prikl. Khim. (Leningrad)",""
"Zhurnal Prikladnoi Spektroskopii","Zh. Prikl. Spektrosk.",""
"Zhurnal Vsesoyuznogo Khimicheskogo Obshchestva im. D. I. Mendeleeva","Zh. Vses. Khim. O-va. im. D. I. Mendeleeva",""
"Zoological Letters","Zool. Lett.",""
"Zoologischer Garten N.F.","Zool. Gart. N.F.",""
"Zoologisches Jahrbuch, Abteilung für Systematik","Zool. Jahrb. Abt. Syst.",""
"Zoosystematics and Evolution","Zoosyst. Evol.",""
"Zuger Nachrichten","Zuger Nachr.",""
"Zuger Neujahrsblatt","Zuger Neujahrsbl.",""
"Züchter, Der","Züchter",""
"Zürcher Geographische Schriften","Zür. Geogr. Schr.",""
"Zürcher Wald","Zür.ld",""
"forstlige forsøgsvaesen i Danmark, Det","Forstl. forsøgsvaes. Dan.",""
"forêt, La","Forêt",""
"nostro paese, Il","Nostro paese",""
"npj Biofilms and Microbiomes","npj Biofilms Microbiomes",""
"npj Computational Materials","npj Comput. Mater.",""
"npj Genomic Medicine","npj Genomic Med.",""
"npj Quantum Information","npj Quantum Inf.",""
"npj Systems Biology and Applications","npj Syst. Biol. Appl.",""
"ornithologische Beobachter, Der","Ornithol. Beob.",""
"praktische Forstwirt für die Schweiz, Der","Prakt. Forstwirt Schweiz",""
"sozialistische Forstwirtschaft, Die","Sozial. Forstwirtsch.",""
"wasser, energie, luft","Wasser energ. luft",""
